,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
76,0.16233478699685985,0.9493556858338031,0.3490082516800612,0.905078113079071,0.3490082516800612,0.905078113079071
77,0.15297290521491433,0.9483569430321762,0.3366591071244329,0.9117838740348816,0.3366591071244329,0.9117838740348816
78,0.17399666861621374,0.9464239533414546,0.3695148092228919,0.9049479365348816,0.3695148092228919,0.9049479365348816
79,0.14005991511200508,0.9544136597938144,0.3664193016011268,0.9050130248069763,0.3664193016011268,0.9050130248069763
80,0.16860121882222978,0.9496456028259906,0.3426790020894259,0.9058593511581421,0.3426790020894259,0.9058593511581421
81,0.15235099359655502,0.9521585051546392,0.32725366146769375,0.914843738079071,0.32725366146769375,0.914843738079071
82,0.15546512334924384,0.9529639175257731,0.3530993240419775,0.9040364623069763,0.3530993240419775,0.9040364623069763
83,0.15275810324807756,0.9484858562036887,0.3476206185296178,0.9067708253860474,0.3476206185296178,0.9067708253860474
84,0.1681279249335687,0.9506120976713515,0.35912652511615306,0.9040364623069763,0.35912652511615306,0.9040364623069763
85,0.16501875417595058,0.94951676830803,0.35445865150541067,0.9040364623069763,0.35445865150541067,0.9040364623069763
86,0.1660880618680691,0.9522229224136195,0.35205571609549224,0.9097656011581421,0.35205571609549224,0.9097656011581421
87,0.15624681503041504,0.9512242582655445,0.34513413696549833,0.9039713740348816,0.34513413696549833,0.9039713740348816
88,0.1733059843176419,0.9520940878956589,0.34934846009127796,0.9020833373069763,0.34934846009127796,0.9020833373069763
89,0.1659769048319035,0.9510953450940319,0.35169737320393324,0.9098958373069763,0.35169737320393324,0.9098958373069763
90,0.15248703063686483,0.9515464232139981,0.33391720382496715,0.9137369990348816,0.33391720382496715,0.9137369990348816
91,0.18848642643502692,0.9501610982049372,0.3571002099197358,0.9020833373069763,0.3571002099197358,0.9020833373069763
92,0.14846010788430258,0.955734567543895,0.3360455841757357,0.915820300579071,0.3360455841757357,0.915820300579071
93,0.16483396337818854,0.9494845203517639,0.3448591523338109,0.9088541865348816,0.3448591523338109,0.9088541865348816
94,0.14170445202244925,0.9541237428016269,0.3633907556068152,0.8991536498069763,0.3633907556068152,0.8991536498069763
95,0.15021520455550288,0.9542848252758538,0.34036838822066784,0.9078776240348816,0.34036838822066784,0.9078776240348816
96,0.16913368037335344,0.949323437877537,0.3469628884922713,0.9050130248069763,0.3469628884922713,0.9050130248069763
97,0.16382273465164543,0.9542848252758538,0.3639820145908743,0.909960925579071,0.3639820145908743,0.909960925579071
98,0.1632626758715541,0.950322180679164,0.32088504964485765,0.9186848998069763,0.32088504964485765,0.9186848998069763
