,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc
96,0.17548427320256524,0.9481504790636958,0.3718633707612753,0.8999810814857483,0.44776563346385956,0.8743699789047241
97,0.14838733067926096,0.9520726885114398,0.389452388510108,0.8931136727333069,0.44901216216385365,0.8772681355476379
98,0.1625873200139221,0.953730836206553,0.34434152767062187,0.9030683040618896,0.41664912924170494,0.8860887289047241
99,0.1884831257772689,0.9482461578991949,0.36420777067542076,0.9009891748428345,0.43221838399767876,0.8852381706237793
100,0.3093981682037821,0.9302614951620296,0.38543873839080334,0.8941532373428345,0.45062549225986004,0.8784652352333069
101,0.2603399566545778,0.9183992658342633,0.40791000984609127,0.8901524543762207,0.4685038011521101,0.8753780126571655
102,0.2652289666691605,0.9193558984873246,0.38748349249362946,0.8833165168762207,0.4909135550260544,0.8577368855476379
103,0.19460879707214784,0.9353316170828683,0.3713649194687605,0.9019972085952759,0.4812208078801632,0.8655493855476379
104,0.20796871443792264,0.9369260048379704,0.36976017989218235,0.8901524543762207,0.4810834862291813,0.8704637289047241
105,0.19112508652769788,0.9441645096759407,0.3515545353293419,0.8933026790618896,0.45197996869683266,0.8793787956237793
106,0.16851441151633553,0.9425701219208387,0.35085204988718033,0.9020287394523621,0.4418865777552128,0.8733618855476379
107,0.20139410620441242,0.9376913576709981,0.3322019577026367,0.9117943644523621,0.45332358591258526,0.8801348209381104
108,0.23932985421650263,0.927487276038345,0.40483393520116806,0.8911290168762207,0.5197542309761047,0.8617691397666931
109,0.26504081730939905,0.925669611716757,0.39641248062253,0.8931451439857483,0.489910576492548,0.8704952001571655
110,0.2251344266898778,0.9356504946338887,0.40219938196241856,0.8910660147666931,0.4967851098626852,0.8635332584381104
111,0.2072245968239648,0.9349170606963488,0.41315552592277527,0.8920741081237793,0.46976901590824127,0.8724168539047241
112,0.2972099660154508,0.9311543678750798,0.41449024342000484,0.8910660147666931,0.45803522504866123,0.8802923560142517
113,0.17587683190192496,0.9528698823889907,0.3703888561576605,0.8998550772666931,0.43226976320147514,0.8821824789047241
114,0.14955222226527273,0.9529655612244898,0.3749626111239195,0.8960748314857483,0.4335005898028612,0.8880733251571655
115,0.15988402570388754,0.9547831476951132,0.3575794119387865,0.9009261727333069,0.4360226560384035,0.8802608251571655
116,0.16746022369788618,0.9496173469387755,0.3626705873757601,0.8969253897666931,0.44811454601585865,0.8743069767951965
117,0.1743928479905031,0.9479272803481744,0.3477238193154335,0.9097152352333069,0.44191624969244003,0.8821824789047241
118,0.1955331494005359,0.9452805811045121,0.34550417959690094,0.9058089852333069,0.4524938762187958,0.8861202001571655
119,0.20263556010869085,0.9432717148138552,0.3817506954073906,0.8921685814857483,0.4880864918231964,0.8685420751571655
